"","Channel A Last (mV)"
"00:00:04.230","2708.976"
"00:00:04.240","2708.976"
"00:00:04.250","2718.284"
"00:00:04.260","2708.976"
"00:00:04.270","2718.284"
"00:00:04.280","2736.900"
"00:00:04.290","2727.592"
"00:00:04.300","2718.284"
"00:00:04.310","2708.976"
"00:00:04.320","2718.284"
"00:00:04.330","2708.976"
"00:00:04.340","2699.667"
"00:00:04.350","2699.667"
"00:00:04.360","2718.284"
"00:00:04.370","2718.284"
"00:00:04.380","2718.284"
"00:00:04.390","2718.284"
"00:00:04.400","2736.900"
"00:00:04.410","2718.284"
"00:00:04.420","2699.667"
"00:00:04.430","2718.284"
"00:00:04.440","2699.667"
"00:00:04.450","2708.976"
"00:00:04.460","2699.667"
"00:00:04.470","2736.900"
"00:00:04.480","2708.976"
"00:00:04.490","2708.976"
"00:00:04.500","2746.208"
"00:00:04.510","2746.208"
"00:00:04.520","2746.208"
"00:00:04.530","2746.208"
"00:00:04.540","2718.284"
"00:00:04.550","2727.592"
"00:00:04.560","2708.976"
"00:00:04.570","2708.976"
"00:00:04.580","2708.976"
"00:00:04.590","2708.976"
"00:00:04.600","2699.667"
"00:00:04.610","2718.284"
"00:00:04.620","2727.592"
"00:00:04.630","2718.284"
"00:00:04.640","2699.667"
"00:00:04.650","2718.284"
"00:00:04.660","2699.667"
"00:00:04.670","2699.667"
"00:00:04.680","2699.667"
"00:00:04.690","2718.284"
"00:00:04.700","2699.667"
"00:00:04.710","2718.284"
"00:00:04.720","2718.284"
"00:00:04.730","2746.208"
"00:00:04.740","2699.667"
"00:00:04.750","2718.284"
"00:00:04.760","2699.667"
"00:00:04.770","2718.284"
"00:00:04.780","2699.667"
"00:00:04.790","2718.284"
"00:00:04.800","2727.592"
"00:00:04.810","2708.976"
"00:00:04.820","2718.284"
"00:00:04.830","2699.667"
"00:00:04.840","2699.667"
"00:00:04.850","2711.302"
"00:00:04.860","2699.667"
"00:00:04.870","2699.667"
"00:00:04.880","2699.667"
"00:00:04.890","2699.667"
"00:00:04.900","2708.976"
"00:00:04.910","2727.592"
"00:00:04.920","2718.284"
"00:00:04.930","2718.284"
"00:00:04.940","2708.976"
"00:00:04.950","2718.284"
"00:00:04.960","2727.592"
"00:00:04.970","2718.284"
"00:00:04.980","2727.592"
"00:00:04.990","2699.667"
"00:00:05.000","2708.976"
"00:00:05.010","2736.900"
"00:00:05.020","2727.592"
"00:00:05.030","2727.592"
"00:00:05.040","2708.976"
"00:00:05.050","2718.284"
"00:00:05.060","2708.976"
"00:00:05.070","2708.976"
"00:00:05.080","2718.284"
"00:00:05.090","2727.592"
"00:00:05.100","2699.667"
"00:00:05.110","2699.667"
"00:00:05.120","2699.667"
"00:00:05.130","2727.592"
"00:00:05.140","2708.976"
"00:00:05.150","2727.592"
"00:00:05.160","2755.516"
"00:00:05.170","2708.976"
"00:00:05.180","2699.667"
"00:00:05.190","2708.976"
"00:00:05.200","2708.976"
"00:00:05.210","2708.976"
"00:00:05.220","2718.284"
"00:00:05.230","2708.976"
"00:00:05.240","2727.592"
"00:00:05.250","2727.592"
"00:00:05.260","2699.667"
"00:00:05.270","2718.284"
"00:00:05.280","2699.667"
"00:00:05.290","2699.667"
"00:00:05.300","2718.284"
"00:00:05.310","2727.592"
"00:00:05.320","2718.284"
"00:00:05.330","2736.900"
"00:00:05.340","2718.284"
"00:00:05.350","2699.667"
"00:00:05.360","2718.284"
"00:00:05.370","2708.976"
"00:00:05.380","2699.667"
"00:00:05.390","2708.976"
"00:00:05.400","2718.284"
"00:00:05.410","2708.976"
"00:00:05.420","2718.284"
"00:00:05.430","2718.284"
"00:00:05.440","2699.667"
"00:00:05.450","2718.284"
"00:00:05.460","2708.976"
"00:00:05.470","2708.976"
"00:00:05.480","2699.667"
"00:00:05.490","2718.284"
"00:00:05.500","2708.976"
"00:00:05.510","2708.976"
"00:00:05.520","2746.208"
"00:00:05.530","2699.667"
"00:00:05.540","2699.667"
"00:00:05.550","2708.976"
"00:00:05.560","2708.976"
"00:00:05.570","2718.284"
"00:00:05.580","2708.976"
"00:00:05.590","2746.208"
"00:00:05.600","2736.900"
"00:00:05.610","2718.284"
"00:00:05.620","2755.516"
"00:00:05.630","2755.516"
"00:00:05.640","2718.284"
"00:00:05.650","2708.976"
"00:00:05.660","2746.208"
"00:00:05.670","2718.284"
"00:00:05.680","2736.900"
"00:00:05.690","2764.824"
"00:00:05.700","2708.976"
"00:00:05.710","2699.667"
"00:00:05.720","2699.667"
"00:00:05.730","2699.667"
"00:00:05.740","2708.976"
"00:00:05.750","2699.667"
"00:00:05.760","2718.284"
"00:00:05.770","2727.592"
"00:00:05.780","2727.592"
"00:00:05.790","2699.667"
"00:00:05.800","2699.667"
"00:00:05.810","2708.976"
"00:00:05.820","2699.667"
"00:00:05.830","2699.667"
"00:00:05.840","2699.667"
"00:00:05.850","2718.284"
"00:00:05.860","2699.667"
"00:00:05.870","2718.284"
"00:00:05.880","2708.976"
"00:00:05.890","2708.976"
"00:00:05.900","2718.284"
"00:00:05.910","2699.667"
"00:00:05.920","2699.667"
"00:00:05.930","2708.976"
"00:00:05.940","2718.284"
"00:00:05.950","2699.667"
"00:00:05.960","2708.976"
"00:00:05.970","2708.976"
"00:00:05.980","2727.592"
"00:00:05.990","2699.667"
"00:00:06.000","2699.667"
"00:00:06.010","2708.976"
"00:00:06.020","2727.592"
"00:00:06.030","2708.976"
"00:00:06.040","2718.284"
"00:00:06.050","2708.976"
"00:00:06.060","2718.284"
"00:00:06.070","2699.667"
"00:00:06.080","2708.976"
"00:00:06.090","2699.667"
"00:00:06.100","2718.284"
"00:00:06.110","2708.976"
"00:00:06.120","2727.592"
"00:00:06.130","2708.976"
"00:00:06.140","2708.976"
"00:00:06.150","2727.592"
"00:00:06.160","2736.900"
"00:00:06.170","2746.208"
"00:00:06.180","2736.900"
"00:00:06.190","2727.592"
"00:00:06.200","2736.900"
"00:00:06.210","2727.592"
"00:00:06.220","2718.284"
"00:00:06.230","2708.976"
"00:00:06.240","2708.976"
"00:00:06.250","2746.208"
"00:00:06.260","2746.208"
"00:00:06.270","2718.284"
"00:00:06.280","2718.284"
"00:00:06.290","2718.284"
"00:00:06.300","2727.592"
"00:00:06.310","2718.284"
"00:00:06.320","2727.592"
"00:00:06.330","2699.667"
"00:00:06.340","2727.592"
"00:00:06.350","2708.976"
"00:00:06.360","2699.667"
"00:00:06.370","2699.667"
"00:00:06.380","2727.592"
