"","Channel A Last (mV)"
"00:00:04.420","1610.614"
"00:00:04.430","1610.614"
"00:00:04.440","1591.998"
"00:00:04.450","1619.922"
"00:00:04.460","1629.231"
"00:00:04.470","1619.922"
"00:00:04.480","1647.847"
"00:00:04.490","1638.539"
"00:00:04.500","1619.922"
"00:00:04.510","1629.231"
"00:00:04.520","1601.306"
"00:00:04.530","1638.539"
"00:00:04.540","1601.306"
"00:00:04.550","1610.614"
"00:00:04.560","1638.539"
"00:00:04.570","1619.922"
"00:00:04.580","1610.614"
"00:00:04.590","1610.614"
"00:00:04.600","1619.922"
"00:00:04.610","1629.231"
"00:00:04.620","1638.539"
"00:00:04.630","1601.306"
"00:00:04.640","1610.614"
"00:00:04.650","1601.306"
"00:00:04.660","1629.231"
"00:00:04.670","1619.922"
"00:00:04.680","1638.539"
"00:00:04.690","1629.231"
"00:00:04.700","1610.614"
"00:00:04.710","1610.614"
"00:00:04.720","1591.998"
"00:00:04.730","1619.922"
"00:00:04.740","1619.922"
"00:00:04.750","1610.614"
"00:00:04.760","1638.539"
"00:00:04.770","1660.258"
"00:00:04.780","1619.922"
"00:00:04.790","1629.231"
"00:00:04.800","1638.539"
"00:00:04.810","1619.922"
"00:00:04.820","1610.614"
"00:00:04.830","1619.922"
"00:00:04.840","1601.306"
"00:00:04.850","1610.614"
"00:00:04.860","1610.614"
"00:00:04.870","1629.231"
"00:00:04.880","1638.539"
"00:00:04.890","1638.539"
"00:00:04.900","1591.998"
"00:00:04.910","1610.614"
"00:00:04.920","1629.231"
"00:00:04.930","1619.922"
"00:00:04.940","1591.998"
"00:00:04.950","1629.231"
"00:00:04.960","1610.614"
"00:00:04.970","1647.847"
"00:00:04.980","1601.306"
"00:00:04.990","1601.306"
"00:00:05.000","1619.922"
"00:00:05.010","1638.539"
"00:00:05.020","1601.306"
"00:00:05.030","1582.690"
"00:00:05.040","1610.614"
"00:00:05.050","1610.614"
"00:00:05.060","1610.614"
"00:00:05.070","1619.922"
"00:00:05.080","1591.998"
"00:00:05.090","1610.614"
"00:00:05.100","1629.231"
"00:00:05.110","1619.922"
"00:00:05.120","1638.539"
"00:00:05.130","1629.231"
"00:00:05.140","1601.306"
"00:00:05.150","1629.231"
"00:00:05.160","1638.539"
"00:00:05.170","1629.231"
"00:00:05.180","1629.231"
"00:00:05.190","1591.998"
"00:00:05.200","1619.922"
"00:00:05.210","1629.231"
"00:00:05.220","1601.306"
"00:00:05.230","1610.614"
"00:00:05.240","1610.614"
"00:00:05.250","1619.922"
"00:00:05.260","1619.922"
"00:00:05.270","1619.922"
"00:00:05.280","1582.690"
"00:00:05.290","1601.306"
"00:00:05.300","1619.922"
"00:00:05.310","1610.614"
"00:00:05.320","1629.231"
"00:00:05.330","1610.614"
"00:00:05.340","1601.306"
"00:00:05.350","1619.922"
"00:00:05.360","1601.306"
"00:00:05.370","1582.690"
"00:00:05.380","1629.231"
"00:00:05.390","1638.539"
"00:00:05.400","1610.614"
"00:00:05.410","1629.231"
"00:00:05.420","1629.231"
"00:00:05.430","1601.306"
"00:00:05.440","1647.847"
"00:00:05.450","1619.922"
"00:00:05.460","1610.614"
"00:00:05.470","1601.306"
"00:00:05.480","1629.231"
"00:00:05.490","1610.614"
"00:00:05.500","1638.539"
"00:00:05.510","1601.306"
"00:00:05.520","1619.922"
"00:00:05.530","1601.306"
"00:00:05.540","1610.614"
"00:00:05.550","1610.614"
"00:00:05.560","1610.614"
"00:00:05.570","1610.614"
"00:00:05.580","1591.998"
"00:00:05.590","1629.231"
"00:00:05.600","1629.231"
"00:00:05.610","1601.306"
"00:00:05.620","1619.922"
"00:00:05.630","1610.614"
"00:00:05.640","1601.306"
"00:00:05.650","1610.614"
"00:00:05.660","1619.922"
"00:00:05.670","1619.922"
"00:00:05.680","1629.231"
"00:00:05.690","1601.306"
"00:00:05.700","1601.306"
"00:00:05.710","1601.306"
"00:00:05.720","1591.998"
"00:00:05.730","1610.614"
"00:00:05.740","1619.922"
"00:00:05.750","1591.998"
"00:00:05.760","1610.614"
"00:00:05.770","1619.922"
"00:00:05.780","1610.614"
"00:00:05.790","1629.231"
"00:00:05.800","1610.614"
"00:00:05.810","1601.306"
"00:00:05.820","1601.306"
"00:00:05.830","1619.922"
"00:00:05.840","1601.306"
"00:00:05.850","1619.922"
"00:00:05.860","1638.539"
"00:00:05.870","1601.306"
"00:00:05.880","1610.614"
"00:00:05.890","1629.231"
"00:00:05.900","1610.614"
"00:00:05.910","1619.922"
"00:00:05.920","1610.614"
"00:00:05.930","1610.614"
"00:00:05.940","1591.998"
"00:00:05.950","1610.614"
"00:00:05.960","1601.306"
"00:00:05.970","1601.306"
"00:00:05.980","1601.306"
"00:00:05.990","1610.614"
"00:00:06.000","1610.614"
"00:00:06.010","1638.539"
"00:00:06.020","1610.614"
"00:00:06.030","1638.539"
"00:00:06.040","1601.306"
"00:00:06.050","1629.231"
"00:00:06.060","1601.306"
"00:00:06.070","1582.690"
"00:00:06.080","1619.922"
"00:00:06.090","1629.231"
"00:00:06.100","1601.306"
"00:00:06.110","1629.231"
"00:00:06.120","1601.306"
"00:00:06.130","1601.306"
"00:00:06.140","1610.614"
"00:00:06.150","1619.922"
"00:00:06.160","1601.306"
"00:00:06.170","1582.690"
"00:00:06.180","1601.306"
"00:00:06.190","1629.231"
"00:00:06.200","1629.231"
"00:00:06.210","1610.614"
"00:00:06.220","1601.306"
"00:00:06.230","1638.539"
"00:00:06.240","1619.922"
"00:00:06.250","1638.539"
"00:00:06.260","1601.306"
"00:00:06.270","1610.614"
"00:00:06.280","1610.614"
"00:00:06.290","1619.922"
"00:00:06.300","1619.922"
"00:00:06.310","1629.231"
"00:00:06.320","1629.231"
"00:00:06.330","1629.231"
"00:00:06.340","1629.231"
"00:00:06.350","1610.614"
"00:00:06.360","1601.306"
"00:00:06.370","1619.922"
"00:00:06.380","1591.998"
"00:00:06.390","1610.614"
"00:00:06.400","1591.998"
"00:00:06.410","1601.306"
"00:00:06.420","1601.306"
"00:00:06.430","1582.690"
"00:00:06.440","1601.306"
"00:00:06.450","1610.614"
"00:00:06.460","1619.922"
"00:00:06.470","1610.614"
"00:00:06.480","1619.922"
"00:00:06.490","1591.998"
"00:00:06.500","1619.922"
"00:00:06.510","1629.231"
"00:00:06.520","1601.306"
"00:00:06.530","1647.847"
"00:00:06.540","1638.539"
"00:00:06.550","1638.539"
"00:00:06.560","1619.922"
"00:00:06.570","1638.539"
"00:00:06.580","1638.539"
"00:00:06.590","1629.231"
"00:00:06.600","1619.922"
"00:00:06.610","1638.539"
"00:00:06.620","1629.231"
"00:00:06.630","1647.847"
"00:00:06.640","1629.231"
"00:00:06.650","1629.231"
"00:00:06.660","1638.539"
"00:00:06.670","1666.463"
"00:00:06.680","1638.539"
"00:00:06.690","1647.847"
"00:00:06.700","1657.155"
"00:00:06.710","1657.155"
"00:00:06.720","1638.539"
"00:00:06.730","1657.155"
"00:00:06.740","1629.231"
"00:00:06.750","1647.847"
"00:00:06.760","1638.539"
"00:00:06.770","1666.463"
"00:00:06.780","1629.231"
"00:00:06.790","1647.847"
"00:00:06.800","1657.155"
"00:00:06.810","1657.155"
