"","Channel A Last (mV)"
"00:00:08.610","651.570"
"00:00:08.620","651.570"
"00:00:08.630","651.570"
"00:00:08.640","651.570"
"00:00:08.650","651.570"
"00:00:08.660","651.570"
"00:00:08.670","651.570"
"00:00:08.680","651.570"
"00:00:08.690","651.570"
"00:00:08.700","651.570"
"00:00:08.710","651.570"
"00:00:08.720","651.570"
"00:00:08.730","651.570"
"00:00:08.740","651.570"
"00:00:08.750","651.570"
"00:00:08.760","642.262"
"00:00:08.770","651.570"
"00:00:08.780","651.570"
"00:00:08.790","651.570"
"00:00:08.800","651.570"
"00:00:08.810","651.570"
"00:00:08.820","651.570"
"00:00:08.830","651.570"
"00:00:08.840","651.570"
"00:00:08.850","651.570"
"00:00:08.860","651.570"
"00:00:08.870","642.262"
"00:00:08.880","651.570"
"00:00:08.890","651.570"
"00:00:08.900","651.570"
"00:00:08.910","651.570"
"00:00:08.920","651.570"
"00:00:08.930","651.570"
"00:00:08.940","651.570"
"00:00:08.950","651.570"
"00:00:08.960","651.570"
"00:00:08.970","651.570"
"00:00:08.980","651.570"
"00:00:08.990","651.570"
"00:00:09.000","651.570"
"00:00:09.010","651.570"
"00:00:09.020","651.570"
"00:00:09.030","651.570"
"00:00:09.040","651.570"
"00:00:09.050","651.570"
"00:00:09.060","651.570"
"00:00:09.070","651.570"
"00:00:09.080","651.570"
"00:00:09.090","651.570"
"00:00:09.100","651.570"
"00:00:09.110","651.570"
"00:00:09.120","651.570"
"00:00:09.130","651.570"
"00:00:09.140","651.570"
"00:00:09.150","651.570"
"00:00:09.160","651.570"
"00:00:09.170","651.570"
"00:00:09.180","651.570"
"00:00:09.190","651.570"
"00:00:09.200","651.570"
"00:00:09.210","651.570"
"00:00:09.220","651.570"
"00:00:09.230","651.570"
"00:00:09.240","651.570"
"00:00:09.250","651.570"
"00:00:09.260","651.570"
"00:00:09.270","651.570"
"00:00:09.280","651.570"
"00:00:09.290","651.570"
"00:00:09.300","651.570"
"00:00:09.310","642.262"
"00:00:09.320","651.570"
"00:00:09.330","651.570"
"00:00:09.340","651.570"
"00:00:09.350","651.570"
