"","Channel A Last (mV)"
"00:00:05.910","139.622"
"00:00:05.920","167.547"
"00:00:05.930","167.547"
"00:00:05.940","167.547"
"00:00:05.950","186.163"
"00:00:05.960","176.855"
"00:00:05.970","176.855"
"00:00:05.980","176.855"
"00:00:05.990","167.547"
"00:00:06.000","167.547"
"00:00:06.010","186.163"
"00:00:06.020","167.547"
"00:00:06.030","186.163"
"00:00:06.040","167.547"
"00:00:06.050","158.238"
"00:00:06.060","158.238"
"00:00:06.070","148.930"
"00:00:06.080","148.930"
"00:00:06.090","167.547"
"00:00:06.100","158.238"
"00:00:06.110","158.238"
"00:00:06.120","158.238"
"00:00:06.130","167.547"
"00:00:06.140","148.930"
"00:00:06.150","158.238"
"00:00:06.160","158.238"
"00:00:06.170","158.238"
"00:00:06.180","158.238"
"00:00:06.190","176.855"
"00:00:06.200","167.547"
"00:00:06.210","176.855"
"00:00:06.220","186.163"
"00:00:06.230","176.855"
"00:00:06.240","186.163"
"00:00:06.250","176.855"
"00:00:06.260","186.163"
"00:00:06.270","176.855"
"00:00:06.280","167.547"
"00:00:06.290","176.855"
"00:00:06.300","176.855"
"00:00:06.310","167.547"
"00:00:06.320","158.238"
"00:00:06.330","176.855"
"00:00:06.340","176.855"
"00:00:06.350","167.547"
"00:00:06.360","158.238"
"00:00:06.370","158.238"
"00:00:06.380","148.930"
"00:00:06.390","158.238"
"00:00:06.400","139.622"
"00:00:06.410","167.547"
"00:00:06.420","158.238"
"00:00:06.430","167.547"
"00:00:06.440","148.930"
"00:00:06.450","167.547"
"00:00:06.460","167.547"
"00:00:06.470","167.547"
"00:00:06.480","148.930"
"00:00:06.490","176.855"
"00:00:06.500","186.163"
"00:00:06.510","139.622"
"00:00:06.520","148.930"
"00:00:06.530","167.547"
"00:00:06.540","158.238"
"00:00:06.550","158.238"
"00:00:06.560","167.547"
"00:00:06.570","158.238"
"00:00:06.580","167.547"
"00:00:06.590","167.547"
"00:00:06.600","176.855"
"00:00:06.610","148.930"
"00:00:06.620","139.622"
"00:00:06.630","139.622"
"00:00:06.640","158.238"
"00:00:06.650","167.547"
"00:00:06.660","167.547"
"00:00:06.670","148.930"
"00:00:06.680","158.238"
"00:00:06.690","158.238"
"00:00:06.700","167.547"
"00:00:06.710","186.163"
"00:00:06.720","176.855"
"00:00:06.730","186.163"
"00:00:06.740","158.238"
"00:00:06.750","167.547"
"00:00:06.760","158.238"
"00:00:06.770","167.547"
"00:00:06.780","158.238"
"00:00:06.790","176.855"
"00:00:06.800","167.547"
"00:00:06.810","158.238"
"00:00:06.820","176.855"
"00:00:06.830","148.930"
"00:00:06.840","176.855"
"00:00:06.850","176.855"
"00:00:06.860","158.238"
"00:00:06.870","167.547"
"00:00:06.880","167.547"
"00:00:06.890","148.930"
"00:00:06.900","158.238"
"00:00:06.910","158.238"
"00:00:06.920","139.622"
"00:00:06.930","176.855"
"00:00:06.940","148.930"
"00:00:06.950","167.547"
"00:00:06.960","176.855"
"00:00:06.970","176.855"
"00:00:06.980","158.238"
"00:00:06.990","158.238"
"00:00:07.000","148.930"
"00:00:07.010","148.930"
"00:00:07.020","158.238"
"00:00:07.030","176.855"
"00:00:07.040","176.855"
"00:00:07.050","186.163"
"00:00:07.060","167.547"
"00:00:07.070","158.238"
"00:00:07.080","148.930"
"00:00:07.090","176.855"
"00:00:07.100","158.238"
"00:00:07.110","158.238"
"00:00:07.120","176.855"
"00:00:07.130","167.547"
"00:00:07.140","148.930"
"00:00:07.150","167.547"
"00:00:07.160","148.930"
"00:00:07.170","167.547"
"00:00:07.180","158.238"
"00:00:07.190","176.855"
"00:00:07.200","167.547"
"00:00:07.210","167.547"
"00:00:07.220","186.163"
"00:00:07.230","176.855"
"00:00:07.240","158.238"
"00:00:07.250","148.930"
"00:00:07.260","158.238"
"00:00:07.270","167.547"
"00:00:07.280","176.855"
"00:00:07.290","158.238"
"00:00:07.300","139.622"
"00:00:07.310","148.930"
"00:00:07.320","186.163"
"00:00:07.330","167.547"
"00:00:07.340","148.930"
"00:00:07.350","148.930"
"00:00:07.360","186.163"
"00:00:07.370","176.855"
"00:00:07.380","158.238"
"00:00:07.390","167.547"
"00:00:07.400","176.855"
"00:00:07.410","158.238"
"00:00:07.420","167.547"
"00:00:07.430","176.855"
"00:00:07.440","121.006"
"00:00:07.450","158.238"
"00:00:07.460","148.930"
"00:00:07.470","139.622"
"00:00:07.480","186.163"
"00:00:07.490","158.238"
"00:00:07.500","176.855"
"00:00:07.510","158.238"
"00:00:07.520","148.930"
"00:00:07.530","158.238"
"00:00:07.540","186.163"
